Instance name, X location, Y location, Voltage
FILLER_0_249_1505, 700.24, 688.16, 1.6
FILLER_0_248_1533, 713.04, 688.16, 1.6
FILLER_0_249_1561, 725.84, 688.16, 1.6
FILLER_0_248_1589, 738.64, 688.16, 1.6
FILLER_0_249_1617, 751.44, 688.16, 1.6
FILLER_0_248_1645, 764.24, 688.16, 1.6
FILLER_0_249_1673, 777.04, 688.16, 1.6
PHY_EDGE_ROW_246_Left_532, 5.52, 682.72, 1.6
PHY_EDGE_ROW_247_Left_533, 5.52, 682.72, 1.6
PHY_EDGE_ROW_246_Right_246, 794.42, 682.72, 1.6
PHY_EDGE_ROW_247_Right_247, 794.42, 682.72, 1.6
FILLER_0_247_51, 34.64, 682.72, 1.6
FILLER_0_248_77, 34.64, 682.72, 1.6
FILLER_0_247_105, 47.44, 682.72, 1.6
FILLER_0_246_133, 73.04, 682.72, 1.6
FILLER_0_247_161, 85.84, 682.72, 1.6
FILLER_0_246_189, 98.64, 682.72, 1.6
FILLER_0_247_217, 111.44, 682.72, 1.6
FILLER_0_246_245, 124.24, 682.72, 1.6
FILLER_0_247_273, 137.04, 682.72, 1.6
FILLER_0_246_301, 149.84, 682.72, 1.6
FILLER_0_247_329, 162.64, 682.72, 1.6
FILLER_0_247_385, 188.24, 682.72, 1.6
FILLER_0_246_413, 201.04, 682.72, 1.6
FILLER_0_247_441, 213.84, 682.72, 1.6
FILLER_0_246_469, 226.64, 682.72, 1.6
FILLER_0_247_497, 239.44, 682.72, 1.6
FILLER_0_246_525, 252.24, 682.72, 1.6
FILLER_0_247_553, 265.04, 682.72, 1.6
FILLER_0_246_581, 277.84, 682.72, 1.6
FILLER_0_247_609, 290.64, 682.72, 1.6
FILLER_0_246_637, 303.44, 682.72, 1.6
FILLER_0_247_665, 316.24, 682.72, 1.6
FILLER_0_247_721, 341.84, 682.72, 1.6
FILLER_0_246_749, 354.64, 682.72, 1.6
FILLER_0_247_777, 367.44, 682.72, 1.6
FILLER_0_246_805, 380.24, 682.72, 1.6
FILLER_0_247_833, 393.04, 682.72, 1.6
FILLER_0_246_861, 405.84, 682.72, 1.6
FILLER_0_247_889, 418.64, 682.72, 1.6
FILLER_0_246_917, 431.44, 682.72, 1.6
FILLER_0_247_945, 444.24, 682.72, 1.6
FILLER_0_246_973, 457.04, 682.72, 1.6
FILLER_0_247_1001, 469.84, 682.72, 1.6
FILLER_0_247_1057, 495.44, 682.72, 1.6
FILLER_0_246_1085, 508.24, 682.72, 1.6
FILLER_0_247_1113, 521.04, 682.72, 1.6
FILLER_0_246_1141, 533.84, 682.72, 1.6
FILLER_0_247_1169, 546.64, 682.72, 1.6
FILLER_0_246_1197, 559.44, 682.72, 1.6
FILLER_0_247_1225, 572.24, 682.72, 1.6
FILLER_0_246_1253, 585.04, 682.72, 1.6
FILLER_0_247_1281, 597.84, 682.72, 1.6
FILLER_0_246_1309, 610.64, 682.72, 1.6
FILLER_0_247_1337, 623.44, 682.72, 1.6
FILLER_0_247_1393, 649.04, 682.72, 1.6
FILLER_0_246_1421, 661.84, 682.72, 1.6
FILLER_0_247_1449, 674.64, 682.72, 1.6
FILLER_0_246_1477, 687.44, 682.72, 1.6
FILLER_0_247_1505, 700.24, 682.72, 1.6
FILLER_0_246_1533, 713.04, 682.72, 1.6
FILLER_0_247_1561, 725.84, 682.72, 1.6
FILLER_0_246_1589, 738.64, 682.72, 1.6
FILLER_0_247_1617, 751.44, 682.72, 1.6
FILLER_0_246_1645, 764.24, 682.72, 1.6
FILLER_0_247_1673, 777.04, 682.72, 1.6
PHY_EDGE_ROW_244_Left_530, 5.52, 677.28, 1.6
PHY_EDGE_ROW_245_Left_531, 5.52, 677.28, 1.6
PHY_EDGE_ROW_244_Right_244, 794.42, 677.28, 1.6
PHY_EDGE_ROW_245_Right_245, 794.42, 677.28, 1.6
FILLER_0_245_51, 34.64, 677.28, 1.6
FILLER_0_246_77, 34.64, 677.28, 1.6
FILLER_0_245_105, 47.44, 677.28, 1.6
FILLER_0_244_133, 73.04, 677.28, 1.6
FILLER_0_245_161, 85.84, 677.28, 1.6
FILLER_0_244_189, 98.64, 677.28, 1.6
FILLER_0_245_217, 111.44, 677.28, 1.6
FILLER_0_244_245, 124.24, 677.28, 1.6
FILLER_0_245_273, 137.04, 677.28, 1.6
FILLER_0_244_301, 149.84, 677.28, 1.6
FILLER_0_245_329, 162.64, 677.28, 1.6
FILLER_0_245_385, 188.24, 677.28, 1.6
FILLER_0_244_413, 201.04, 677.28, 1.6
FILLER_0_245_441, 213.84, 677.28, 1.6
FILLER_0_244_469, 226.64, 677.28, 1.6
FILLER_0_245_497, 239.44, 677.28, 1.6
FILLER_0_244_525, 252.24, 677.28, 1.6
FILLER_0_245_553, 265.04, 677.28, 1.6
FILLER_0_244_581, 277.84, 677.28, 1.6
FILLER_0_245_609, 290.64, 677.28, 1.6
FILLER_0_244_637, 303.44, 677.28, 1.6
FILLER_0_245_665, 316.24, 677.28, 1.6
FILLER_0_245_721, 341.84, 677.28, 1.6
FILLER_0_244_749, 354.64, 677.28, 1.6
FILLER_0_245_777, 367.44, 677.28, 1.6
FILLER_0_244_805, 380.24, 677.28, 1.6
FILLER_0_245_833, 393.04, 677.28, 1.6
FILLER_0_244_861, 405.84, 677.28, 1.6
FILLER_0_245_889, 418.64, 677.28, 1.6
FILLER_0_244_917, 431.44, 677.28, 1.6
FILLER_0_245_945, 444.24, 677.28, 1.6
FILLER_0_244_973, 457.04, 677.28, 1.6
FILLER_0_245_1001, 469.84, 677.28, 1.6
FILLER_0_245_1057, 495.44, 677.28, 1.6
FILLER_0_244_1085, 508.24, 677.28, 1.6
FILLER_0_245_1113, 521.04, 677.28, 1.6
FILLER_0_244_1141, 533.84, 677.28, 1.6
FILLER_0_245_1169, 546.64, 677.28, 1.6
FILLER_0_244_1197, 559.44, 677.28, 1.6
FILLER_0_245_1225, 572.24, 677.28, 1.6
FILLER_0_244_1253, 585.04, 677.28, 1.6
FILLER_0_245_1281, 597.84, 677.28, 1.6
FILLER_0_244_1309, 610.64, 677.28, 1.6
FILLER_0_245_1337, 623.44, 677.28, 1.6
FILLER_0_245_1393, 649.04, 677.28, 1.6
FILLER_0_244_1421, 661.84, 677.28, 1.6
FILLER_0_245_1449, 674.64, 677.28, 1.6
FILLER_0_244_1477, 687.44, 677.28, 1.6
FILLER_0_245_1505, 700.24, 677.28, 1.6
FILLER_0_244_1533, 713.04, 677.28, 1.6
FILLER_0_245_1561, 725.84, 677.28, 1.6
FILLER_0_244_1589, 738.64, 677.28, 1.6
FILLER_0_245_1617, 751.44, 677.28, 1.6
FILLER_0_244_1645, 764.24, 677.28, 1.6
FILLER_0_245_1673, 777.04, 677.28, 1.6
PHY_EDGE_ROW_242_Left_528, 5.52, 671.84, 1.6
PHY_EDGE_ROW_243_Left_529, 5.52, 671.84, 1.6
PHY_EDGE_ROW_242_Right_242, 794.42, 671.84, 1.6
PHY_EDGE_ROW_243_Right_243, 794.42, 671.84, 1.6
FILLER_0_243_51, 34.64, 671.84, 1.6
FILLER_0_244_77, 34.64, 671.84, 1.6
FILLER_0_243_105, 47.44, 671.84, 1.6
FILLER_0_242_133, 73.04, 671.84, 1.6
FILLER_0_243_161, 85.84, 671.84, 1.6
FILLER_0_242_189, 98.64, 671.84, 1.6
FILLER_0_243_217, 111.44, 671.84, 1.6
FILLER_0_242_245, 124.24, 671.84, 1.6
FILLER_0_243_273, 137.04, 671.84, 1.6
FILLER_0_242_301, 149.84, 671.84, 1.6
FILLER_0_243_329, 162.64, 671.84, 1.6
FILLER_0_243_385, 188.24, 671.84, 1.6
FILLER_0_242_413, 201.04, 671.84, 1.6
FILLER_0_243_441, 213.84, 671.84, 1.6
FILLER_0_242_469, 226.64, 671.84, 1.6
FILLER_0_243_497, 239.44, 671.84, 1.6
FILLER_0_242_525, 252.24, 671.84, 1.6
FILLER_0_243_553, 265.04, 671.84, 1.6
FILLER_0_242_581, 277.84, 671.84, 1.6
FILLER_0_243_609, 290.64, 671.84, 1.6
FILLER_0_242_637, 303.44, 671.84, 1.6
FILLER_0_243_665, 316.24, 671.84, 1.6
FILLER_0_243_721, 341.84, 671.84, 1.6
FILLER_0_242_749, 354.64, 671.84, 1.6
FILLER_0_243_777, 367.44, 671.84, 1.6
FILLER_0_242_805, 380.24, 671.84, 1.6
FILLER_0_243_833, 393.04, 671.84, 1.6
FILLER_0_242_861, 405.84, 671.84, 1.6
FILLER_0_243_889, 418.64, 671.84, 1.6
FILLER_0_242_917, 431.44, 671.84, 1.6
FILLER_0_243_945, 444.24, 671.84, 1.6
FILLER_0_242_973, 457.04, 671.84, 1.6
FILLER_0_243_1001, 469.84, 671.84, 1.6
FILLER_0_243_1057, 495.44, 671.84, 1.6
FILLER_0_242_1085, 508.24, 671.84, 1.6
FILLER_0_243_1113, 521.04, 671.84, 1.6
FILLER_0_242_1141, 533.84, 671.84, 1.6
FILLER_0_243_1169, 546.64, 671.84, 1.6
FILLER_0_242_1197, 559.44, 671.84, 1.6
FILLER_0_243_1225, 572.24, 671.84, 1.6
FILLER_0_242_1253, 585.04, 671.84, 1.6
FILLER_0_243_1281, 597.84, 671.84, 1.6
FILLER_0_242_1309, 610.64, 671.84, 1.6
FILLER_0_243_1337, 623.44, 671.84, 1.6
FILLER_0_243_1393, 649.04, 671.84, 1.6
FILLER_0_242_1421, 661.84, 671.84, 1.6
FILLER_0_243_1449, 674.64, 671.84, 1.6
FILLER_0_242_1477, 687.44, 671.84, 1.6
FILLER_0_243_1505, 700.24, 671.84, 1.6
FILLER_0_242_1533, 713.04, 671.84, 1.6
FILLER_0_243_1561, 725.84, 671.84, 1.6
FILLER_0_242_1589, 738.64, 671.84, 1.6
FILLER_0_243_1617, 751.44, 671.84, 1.6
FILLER_0_242_1645, 764.24, 671.84, 1.6
FILLER_0_243_1673, 777.04, 671.84, 1.6
PHY_EDGE_ROW_240_Left_526, 5.52, 666.4, 1.6
PHY_EDGE_ROW_241_Left_527, 5.52, 666.4, 1.6
PHY_EDGE_ROW_240_Right_240, 794.42, 666.4, 1.6
PHY_EDGE_ROW_241_Right_241, 794.42, 666.4, 1.6
FILLER_0_241_51, 34.64, 666.4, 1.6
FILLER_0_242_77, 34.64, 666.4, 1.6
FILLER_0_241_105, 47.44, 666.4, 1.6
FILLER_0_240_133, 73.04, 666.4, 1.6
FILLER_0_241_161, 85.84, 666.4, 1.6
FILLER_0_240_189, 98.64, 666.4, 1.6
FILLER_0_241_217, 111.44, 666.4, 1.6
FILLER_0_240_245, 124.24, 666.4, 1.6
FILLER_0_241_273, 137.04, 666.4, 1.6
FILLER_0_240_301, 149.84, 666.4, 1.6
FILLER_0_241_329, 162.64, 666.4, 1.6
FILLER_0_241_385, 188.24, 666.4, 1.6
FILLER_0_240_413, 201.04, 666.4, 1.6
FILLER_0_241_441, 213.84, 666.4, 1.6
FILLER_0_240_469, 226.64, 666.4, 1.6
FILLER_0_241_497, 239.44, 666.4, 1.6
FILLER_0_240_525, 252.24, 666.4, 1.6
FILLER_0_241_553, 265.04, 666.4, 1.6
FILLER_0_240_581, 277.84, 666.4, 1.6
FILLER_0_241_609, 290.64, 666.4, 1.6
FILLER_0_240_637, 303.44, 666.4, 1.6
FILLER_0_241_665, 316.24, 666.4, 1.6
ANTENNA_wire296_A, 341.84, 666.4, 1.6
FILLER_0_241_721, 341.84, 666.4, 1.6
FILLER_0_241_777, 367.44, 666.4, 1.6
FILLER_0_240_805, 380.24, 666.4, 1.6
FILLER_0_241_833, 393.04, 666.4, 1.6
FILLER_0_240_861, 405.84, 666.4, 1.6
FILLER_0_241_889, 418.64, 666.4, 1.6
FILLER_0_240_917, 431.44, 666.4, 1.6
FILLER_0_241_945, 444.24, 666.4, 1.6
FILLER_0_240_973, 457.04, 666.4, 1.6
FILLER_0_241_1001, 469.84, 666.4, 1.6
FILLER_0_241_1057, 495.44, 666.4, 1.6
FILLER_0_240_1085, 508.24, 666.4, 1.6
FILLER_0_241_1113, 521.04, 666.4, 1.6
FILLER_0_240_1141, 533.84, 666.4, 1.6
FILLER_0_241_1169, 546.64, 666.4, 1.6
FILLER_0_240_1197, 559.44, 666.4, 1.6
FILLER_0_241_1225, 572.24, 666.4, 1.6
FILLER_0_240_1253, 585.04, 666.4, 1.6
FILLER_0_241_1281, 597.84, 666.4, 1.6
FILLER_0_240_1309, 610.64, 666.4, 1.6
FILLER_0_241_1337, 623.44, 666.4, 1.6
FILLER_0_241_1393, 649.04, 666.4, 1.6
FILLER_0_240_1421, 661.84, 666.4, 1.6
FILLER_0_241_1449, 674.64, 666.4, 1.6
FILLER_0_240_1477, 687.44, 666.4, 1.6
FILLER_0_241_1505, 700.24, 666.4, 1.6
FILLER_0_240_1533, 713.04, 666.4, 1.6
FILLER_0_241_1561, 725.84, 666.4, 1.6
FILLER_0_240_1589, 738.64, 666.4, 1.6
FILLER_0_241_1617, 751.44, 666.4, 1.6
FILLER_0_240_1645, 764.24, 666.4, 1.6
FILLER_0_241_1673, 777.04, 666.4, 1.6
PHY_EDGE_ROW_238_Left_524, 5.52, 660.96, 1.6
PHY_EDGE_ROW_239_Left_525, 5.52, 660.96, 1.6
PHY_EDGE_ROW_238_Right_238, 794.42, 660.96, 1.6
PHY_EDGE_ROW_239_Right_239, 794.42, 660.96, 1.6
FILLER_0_239_51, 34.64, 660.96, 1.6
FILLER_0_240_77, 34.64, 660.96, 1.6
FILLER_0_239_105, 47.44, 660.96, 1.6
FILLER_0_238_133, 73.04, 660.96, 1.6
FILLER_0_239_161, 85.84, 660.96, 1.6
FILLER_0_238_189, 98.64, 660.96, 1.6
FILLER_0_239_217, 111.44, 660.96, 1.6
FILLER_0_238_245, 124.24, 660.96, 1.6
FILLER_0_239_273, 137.04, 660.96, 1.6
FILLER_0_238_301, 149.84, 660.96, 1.6
FILLER_0_239_329, 162.64, 660.96, 1.6
FILLER_0_239_385, 188.24, 660.96, 1.6
FILLER_0_238_413, 201.04, 660.96, 1.6
FILLER_0_239_441, 213.84, 660.96, 1.6
FILLER_0_238_469, 226.64, 660.96, 1.6
FILLER_0_239_497, 239.44, 660.96, 1.6
FILLER_0_238_525, 252.24, 660.96, 1.6
FILLER_0_239_553, 265.04, 660.96, 1.6
FILLER_0_238_581, 277.84, 660.96, 1.6
FILLER_0_239_609, 290.64, 660.96, 1.6
FILLER_0_238_637, 303.44, 660.96, 1.6
FILLER_0_239_665, 316.24, 660.96, 1.6
FILLER_0_239_721, 341.84, 660.96, 1.6
FILLER_0_238_749, 354.64, 660.96, 1.6
FILLER_0_239_777, 367.44, 660.96, 1.6
FILLER_0_238_805, 380.24, 660.96, 1.6
FILLER_0_239_833, 393.04, 660.96, 1.6
FILLER_0_238_861, 405.84, 660.96, 1.6
FILLER_0_239_889, 418.64, 660.96, 1.6
FILLER_0_238_917, 431.44, 660.96, 1.6
FILLER_0_239_945, 444.24, 660.96, 1.6
FILLER_0_238_973, 457.04, 660.96, 1.6
FILLER_0_239_1001, 469.84, 660.96, 1.6
FILLER_0_239_1057, 495.44, 660.96, 1.6
FILLER_0_238_1085, 508.24, 660.96, 1.6
FILLER_0_239_1113, 521.04, 660.96, 1.6
FILLER_0_238_1141, 533.84, 660.96, 1.6
FILLER_0_239_1169, 546.64, 660.96, 1.6
FILLER_0_238_1197, 559.44, 660.96, 1.6
FILLER_0_239_1225, 572.24, 660.96, 1.6
FILLER_0_238_1253, 585.04, 660.96, 1.6
FILLER_0_239_1281, 597.84, 660.96, 1.6
FILLER_0_238_1309, 610.64, 660.96, 1.6
FILLER_0_239_1337, 623.44, 660.96, 1.6
FILLER_0_239_1393, 649.04, 660.96, 1.6
FILLER_0_238_1421, 661.84, 660.96, 1.6
FILLER_0_239_1449, 674.64, 660.96, 1.6
FILLER_0_238_1477, 687.44, 660.96, 1.6
FILLER_0_239_1505, 700.24, 660.96, 1.6
FILLER_0_238_1533, 713.04, 660.96, 1.6
FILLER_0_239_1561, 725.84, 660.96, 1.6
FILLER_0_238_1589, 738.64, 660.96, 1.6
FILLER_0_239_1617, 751.44, 660.96, 1.6
FILLER_0_238_1645, 764.24, 660.96, 1.6
FILLER_0_239_1673, 777.04, 660.96, 1.6
PHY_EDGE_ROW_236_Left_522, 5.52, 655.52, 1.6
PHY_EDGE_ROW_237_Left_523, 5.52, 655.52, 1.6
PHY_EDGE_ROW_236_Right_236, 794.42, 655.52, 1.6
PHY_EDGE_ROW_237_Right_237, 794.42, 655.52, 1.6
FILLER_0_237_51, 34.64, 655.52, 1.6
FILLER_0_238_77, 34.64, 655.52, 1.6
FILLER_0_237_105, 47.44, 655.52, 1.6
FILLER_0_236_133, 73.04, 655.52, 1.6
FILLER_0_237_161, 85.84, 655.52, 1.6
FILLER_0_236_189, 98.64, 655.52, 1.6
FILLER_0_237_217, 111.44, 655.52, 1.6
FILLER_0_236_245, 124.24, 655.52, 1.6
FILLER_0_237_273, 137.04, 655.52, 1.6
FILLER_0_236_301, 149.84, 655.52, 1.6
FILLER_0_237_329, 162.64, 655.52, 1.6
FILLER_0_237_385, 188.24, 655.52, 1.6
FILLER_0_236_413, 201.04, 655.52, 1.6
FILLER_0_237_441, 213.84, 655.52, 1.6
FILLER_0_236_469, 226.64, 655.52, 1.6
FILLER_0_237_497, 239.44, 655.52, 1.6
FILLER_0_236_525, 252.24, 655.52, 1.6
FILLER_0_237_553, 265.04, 655.52, 1.6
FILLER_0_236_581, 277.84, 655.52, 1.6
FILLER_0_237_609, 290.64, 655.52, 1.6
FILLER_0_236_637, 303.44, 655.52, 1.6
FILLER_0_237_665, 316.24, 655.52, 1.6
FILLER_0_237_721, 341.84, 655.52, 1.6
FILLER_0_236_749, 354.64, 655.52, 1.6
ANTENNA_50, 367.44, 655.52, 1.6
FILLER_0_236_781, 367.44, 655.52, 1.6
FILLER_0_237_777, 367.44, 655.52, 1.6
FILLER_0_237_833, 393.04, 655.52, 1.6
FILLER_0_236_861, 405.84, 655.52, 1.6
FILLER_0_237_889, 418.64, 655.52, 1.6
FILLER_0_236_917, 431.44, 655.52, 1.6
FILLER_0_237_945, 444.24, 655.52, 1.6
FILLER_0_236_973, 457.04, 655.52, 1.6
FILLER_0_237_1001, 469.84, 655.52, 1.6
FILLER_0_237_1057, 495.44, 655.52, 1.6
FILLER_0_236_1085, 508.24, 655.52, 1.6
FILLER_0_237_1113, 521.04, 655.52, 1.6
FILLER_0_236_1141, 533.84, 655.52, 1.6
FILLER_0_237_1169, 546.64, 655.52, 1.6
FILLER_0_236_1197, 559.44, 655.52, 1.6
FILLER_0_237_1225, 572.24, 655.52, 1.6
FILLER_0_236_1253, 585.04, 655.52, 1.6
FILLER_0_237_1281, 597.84, 655.52, 1.6
FILLER_0_236_1309, 610.64, 655.52, 1.6
FILLER_0_237_1337, 623.44, 655.52, 1.6
FILLER_0_237_1393, 649.04, 655.52, 1.6
FILLER_0_236_1421, 661.84, 655.52, 1.6
FILLER_0_237_1449, 674.64, 655.52, 1.6
FILLER_0_236_1477, 687.44, 655.52, 1.6
FILLER_0_237_1505, 700.24, 655.52, 1.6
FILLER_0_236_1533, 713.04, 655.52, 1.6
FILLER_0_237_1561, 725.84, 655.52, 1.6
FILLER_0_236_1589, 738.64, 655.52, 1.6
FILLER_0_237_1617, 751.44, 655.52, 1.6
FILLER_0_236_1645, 764.24, 655.52, 1.6
FILLER_0_237_1673, 777.04, 655.52, 1.6
PHY_EDGE_ROW_234_Left_520, 5.52, 650.08, 1.6
PHY_EDGE_ROW_235_Left_521, 5.52, 650.08, 1.6
PHY_EDGE_ROW_234_Right_234, 794.42, 650.08, 1.6
PHY_EDGE_ROW_235_Right_235, 794.42, 650.08, 1.6
FILLER_0_235_51, 34.64, 650.08, 1.6
FILLER_0_236_77, 34.64, 650.08, 1.6
FILLER_0_235_105, 47.44, 650.08, 1.6
FILLER_0_234_133, 73.04, 650.08, 1.6
FILLER_0_235_161, 85.84, 650.08, 1.6
FILLER_0_234_189, 98.64, 650.08, 1.6
FILLER_0_235_217, 111.44, 650.08, 1.6
FILLER_0_234_245, 124.24, 650.08, 1.6
FILLER_0_235_273, 137.04, 650.08, 1.6
FILLER_0_234_301, 149.84, 650.08, 1.6
FILLER_0_235_329, 162.64, 650.08, 1.6
FILLER_0_235_385, 188.24, 650.08, 1.6
FILLER_0_234_413, 201.04, 650.08, 1.6
FILLER_0_235_441, 213.84, 650.08, 1.59999
FILLER_0_234_469, 226.64, 650.08, 1.59999
FILLER_0_235_497, 239.44, 650.08, 1.59999
FILLER_0_234_525, 252.24, 650.08, 1.59999
FILLER_0_235_553, 265.04, 650.08, 1.59999
wire297, 277.84, 650.08, 1.59999
ANTENNA_56, 277.84, 650.08, 1.59999
FILLER_0_234_581, 277.84, 650.08, 1.59999
FILLER_0_235_585, 277.84, 650.08, 1.59999
ANTENNA_wire297_A, 290.64, 650.08, 1.59999
FILLER_0_235_608, 290.64, 650.08, 1.59999
FILLER_0_234_637, 303.44, 650.08, 1.59999
FILLER_0_235_665, 316.24, 650.08, 1.59999
FILLER_0_235_721, 341.84, 650.08, 1.59999
FILLER_0_234_749, 354.64, 650.08, 1.59999
wire295, 367.44, 650.08, 1.59999
ANTENNA_wire295_A, 367.44, 650.08, 1.59999
FILLER_0_235_777, 367.44, 650.08, 1.59999
FILLER_0_234_805, 380.24, 650.08, 1.59999
FILLER_0_235_833, 393.04, 650.08, 1.59999
FILLER_0_234_861, 405.84, 650.08, 1.59999
FILLER_0_235_889, 418.64, 650.08, 1.59999
FILLER_0_234_917, 431.44, 650.08, 1.59999
FILLER_0_235_945, 444.24, 650.08, 1.6
FILLER_0_234_973, 457.04, 650.08, 1.6
FILLER_0_235_1001, 469.84, 650.08, 1.6
FILLER_0_235_1057, 495.44, 650.08, 1.6
FILLER_0_234_1085, 508.24, 650.08, 1.6
FILLER_0_235_1113, 521.04, 650.08, 1.6
FILLER_0_234_1141, 533.84, 650.08, 1.6
FILLER_0_235_1169, 546.64, 650.08, 1.6
FILLER_0_234_1197, 559.44, 650.08, 1.6
FILLER_0_235_1225, 572.24, 650.08, 1.6
FILLER_0_234_1253, 585.04, 650.08, 1.6
FILLER_0_235_1281, 597.84, 650.08, 1.6
FILLER_0_234_1309, 610.64, 650.08, 1.6
FILLER_0_235_1337, 623.44, 650.08, 1.6
FILLER_0_235_1393, 649.04, 650.08, 1.6
FILLER_0_234_1421, 661.84, 650.08, 1.6
FILLER_0_235_1449, 674.64, 650.08, 1.6
FILLER_0_234_1477, 687.44, 650.08, 1.6
FILLER_0_235_1505, 700.24, 650.08, 1.6
FILLER_0_234_1533, 713.04, 650.08, 1.6
FILLER_0_235_1561, 725.84, 650.08, 1.6
FILLER_0_234_1589, 738.64, 650.08, 1.6
FILLER_0_235_1617, 751.44, 650.08, 1.6
FILLER_0_234_1645, 764.24, 650.08, 1.6
FILLER_0_235_1673, 777.04, 650.08, 1.6
PHY_EDGE_ROW_232_Left_518, 5.52, 644.64, 1.6
PHY_EDGE_ROW_233_Left_519, 5.52, 644.64, 1.6
PHY_EDGE_ROW_232_Right_232, 794.42, 644.64, 1.6
PHY_EDGE_ROW_233_Right_233, 794.42, 644.64, 1.6
FILLER_0_233_51, 34.64, 644.64, 1.6
FILLER_0_234_77, 34.64, 644.64, 1.6
FILLER_0_233_105, 47.44, 644.64, 1.6
FILLER_0_232_133, 73.04, 644.64, 1.6
FILLER_0_233_161, 85.84, 644.64, 1.6
FILLER_0_232_189, 98.64, 644.64, 1.6
FILLER_0_233_217, 111.44, 644.64, 1.6
FILLER_0_232_245, 124.24, 644.64, 1.6
FILLER_0_233_273, 137.04, 644.64, 1.6
FILLER_0_232_301, 149.84, 644.64, 1.6
FILLER_0_233_329, 162.64, 644.64, 1.6
FILLER_0_233_385, 188.24, 644.64, 1.6
FILLER_0_232_413, 201.04, 644.64, 1.6
FILLER_0_233_441, 213.84, 644.64, 1.6
FILLER_0_232_469, 226.64, 644.64, 1.6
FILLER_0_233_497, 239.44, 644.64, 1.6
FILLER_0_232_525, 252.24, 644.64, 1.6
FILLER_0_233_553, 265.04, 644.64, 1.6
FILLER_0_232_581, 277.84, 644.64, 1.6
FILLER_0_233_609, 290.64, 644.64, 1.6
FILLER_0_232_637, 303.44, 644.64, 1.6
FILLER_0_233_665, 316.24, 644.64, 1.6
FILLER_0_233_721, 341.84, 644.64, 1.6
FILLER_0_232_749, 354.64, 644.64, 1.6
FILLER_0_233_777, 367.44, 644.64, 1.6
FILLER_0_232_805, 380.24, 644.64, 1.6
FILLER_0_233_833, 393.04, 644.64, 1.6
FILLER_0_232_861, 405.84, 644.64, 1.6
FILLER_0_233_889, 418.64, 644.64, 1.6
FILLER_0_232_917, 431.44, 644.64, 1.6
FILLER_0_233_945, 444.24, 644.64, 1.6
FILLER_0_232_973, 457.04, 644.64, 1.6
FILLER_0_233_1001, 469.84, 644.64, 1.6
FILLER_0_233_1057, 495.44, 644.64, 1.6
FILLER_0_232_1085, 508.24, 644.64, 1.6
FILLER_0_233_1113, 521.04, 644.64, 1.6
FILLER_0_232_1141, 533.84, 644.64, 1.6
FILLER_0_233_1169, 546.64, 644.64, 1.6
FILLER_0_232_1197, 559.44, 644.64, 1.6
FILLER_0_233_1225, 572.24, 644.64, 1.6
FILLER_0_232_1253, 585.04, 644.64, 1.6
FILLER_0_233_1281, 597.84, 644.64, 1.6
FILLER_0_232_1309, 610.64, 644.64, 1.6
FILLER_0_233_1337, 623.44, 644.64, 1.6
FILLER_0_233_1393, 649.04, 644.64, 1.6
FILLER_0_232_1421, 661.84, 644.64, 1.6
FILLER_0_233_1449, 674.64, 644.64, 1.6
FILLER_0_232_1477, 687.44, 644.64, 1.6
FILLER_0_233_1505, 700.24, 644.64, 1.6
FILLER_0_232_1533, 713.04, 644.64, 1.6
FILLER_0_233_1561, 725.84, 644.64, 1.6
FILLER_0_232_1589, 738.64, 644.64, 1.6
FILLER_0_233_1617, 751.44, 644.64, 1.6
FILLER_0_232_1645, 764.24, 644.64, 1.6
FILLER_0_233_1673, 777.04, 644.64, 1.6
PHY_EDGE_ROW_230_Left_516, 5.52, 639.2, 1.6
PHY_EDGE_ROW_231_Left_517, 5.52, 639.2, 1.6
PHY_EDGE_ROW_230_Right_230, 794.42, 639.2, 1.6
PHY_EDGE_ROW_231_Right_231, 794.42, 639.2, 1.6
FILLER_0_231_51, 34.64, 639.2, 1.6
FILLER_0_232_77, 34.64, 639.2, 1.6
FILLER_0_231_105, 47.44, 639.2, 1.6
FILLER_0_230_133, 73.04, 639.2, 1.6
FILLER_0_231_161, 85.84, 639.2, 1.6
FILLER_0_230_189, 98.64, 639.2, 1.6
FILLER_0_231_217, 111.44, 639.2, 1.6
FILLER_0_230_245, 124.24, 639.2, 1.6
FILLER_0_231_273, 137.04, 639.2, 1.6
FILLER_0_230_301, 149.84, 639.2, 1.6
FILLER_0_231_329, 162.64, 639.2, 1.6
FILLER_0_231_385, 188.24, 639.2, 1.6
FILLER_0_230_413, 201.04, 639.2, 1.6
FILLER_0_231_441, 213.84, 639.2, 1.6
FILLER_0_230_469, 226.64, 639.2, 1.6
FILLER_0_231_497, 239.44, 639.2, 1.6
FILLER_0_230_525, 252.24, 639.2, 1.6
FILLER_0_231_553, 265.04, 639.2, 1.6
FILLER_0_230_581, 277.84, 639.2, 1.6
FILLER_0_231_609, 290.64, 639.2, 1.6
FILLER_0_230_637, 303.44, 639.2, 1.6
FILLER_0_231_665, 316.24, 639.2, 1.6
FILLER_0_231_721, 341.84, 639.2, 1.6
FILLER_0_230_749, 354.64, 639.2, 1.6
FILLER_0_231_777, 367.44, 639.2, 1.6
FILLER_0_230_805, 380.24, 639.2, 1.6
FILLER_0_231_833, 393.04, 639.2, 1.6
